,fov,line,cellID,parentID,frame,tTrans,L,V,Itot,xCM,yCM,orientation,der
28658,36,3,195,182,140,457.95,2.77557,2.304282,2791912.0,23.216463,17.092997,-0.02504,0.045780908162140095
28659,36,3,195,182,141,465.083333,3.129184,2.653198,3085655.0,24.297114,17.030844,-0.039854,0.04591771229506732
28660,36,3,195,182,142,472.233333,3.462027,2.957943,3528503.0,25.344941,16.969662,-0.041129,0.047030318043444146
28661,36,3,195,182,143,479.366667,3.813563,3.31397,3904671.0,26.821906,16.874992,-0.06019,0.04802694601340418
28662,36,3,199,186,140,457.95,2.435815,1.212279,1571249.0,14.04948,17.678573,-0.057322,0.041798039336357
28663,36,3,199,186,141,465.083333,2.753579,1.493778,1980856.0,14.006706,17.694589,-0.052138,0.045785189711050625
28664,36,3,199,186,142,472.233333,3.072316,1.825258,2196310.0,14.090784,17.681193,-0.050185,0.055195052525577645
28665,36,3,199,186,143,479.366667,3.44621,2.263036,2475531.0,14.265627,17.672697,-0.058313,0.06947168117825425
28666,36,3,199,186,144,486.483333,3.81752,2.767143,3536177.0,14.544983,17.694807,-0.052433,0.08438469760883847
28667,36,3,199,186,145,493.633333,4.288444,3.502696,4147222.0,14.747464,17.668165,-0.053893,0.0904168436501773
28668,36,3,201,192,143,479.366667,1.725679,0.78131,1078508.0,19.511125,17.341558,0.098191,0.0389474041168528
28669,36,3,201,192,144,486.483333,1.932622,1.061883,1293419.0,20.156175,17.353158,0.029558,0.038885765056967246
28670,36,3,201,192,145,493.633333,2.152565,1.332264,1810298.0,21.069934,17.25767,0.001113,0.03979142949604661
28671,36,3,201,192,146,500.75,2.412473,1.617491,2077112.0,22.027083,17.147444,-0.022149,0.04103370933506608
28672,36,3,201,192,147,507.883333,2.694225,1.924959,2315705.0,22.899275,17.11468,-0.030299,0.04185844196650119
28673,36,3,201,192,148,515.016667,3.023941,2.211296,2647942.0,24.080641,17.038871,-0.035151,0.04727538330372701
28674,36,3,201,192,149,522.15,3.41137,2.537965,3108396.0,25.281065,16.936062,-0.04928,0.05622026712872718
28675,36,3,201,192,150,529.266667,3.847027,3.024496,3767922.0,26.797531,16.896594,-0.064938,0.06031240029376863
28676,36,3,202,192,143,479.366667,1.837391,1.34227,1570295.0,21.145095,17.234895,0.005619,0.029512695973086235
28677,36,3,202,192,144,486.483333,2.049398,1.547731,1822364.0,22.092963,17.201131,-0.050982,0.030477805162514287
28678,36,3,202,192,145,493.633333,2.307293,1.766905,1943148.0,23.167721,17.099642,-0.057101,0.032994734431587236
28679,36,3,202,192,146,500.75,2.603486,2.012053,2293906.0,24.450352,16.978992,-0.073904,0.03568577517868746
28680,36,3,202,192,147,507.883333,2.920874,2.279941,2651231.0,25.630105,16.920239,-0.034816,0.037207857386109294
28681,36,3,202,192,148,515.016667,3.290691,2.553859,3068191.0,27.171681,16.849207,-0.044309,0.037605141864524703
28682,36,3,208,200,145,493.633333,1.802305,1.53319,1774658.0,19.156651,17.380763,0.054574,0.029793300712257522
28683,36,3,208,200,146,500.75,1.954158,1.748406,2099839.0,19.921903,17.2854,-0.028116,0.02917036257309941
28684,36,3,208,200,147,507.883333,2.099237,1.954061,2425715.0,20.588274,17.240361,0.00072,0.02799707099695319
28685,36,3,208,200,148,515.016667,2.241028,2.147323,2730573.0,21.492985,17.213779,-0.032746,0.027250534150428867
28686,36,3,208,200,149,522.15,2.391159,2.337741,2881877.0,22.432979,17.117463,-0.051858,0.02673067359757422
28687,36,3,208,200,150,529.266667,2.547548,2.530541,2997086.0,23.620713,17.103121,-0.034009,0.02674641166702769
28688,36,3,208,200,151,536.4,2.700536,2.708485,3249040.0,24.767025,16.94005,-0.04999,0.02874821083531696
28689,36,3,208,200,152,543.533333,2.883657,2.922294,3535629.0,26.636573,16.820173,-0.054148,0.03134864441581857
28690,36,3,208,200,153,550.666667,3.075118,3.166019,3766990.0,28.521758,16.738121,-0.077585,0.03228811243951724
28691,36,3,218,209,152,543.533333,2.210239,1.613864,1876660.0,16.556283,17.457898,-0.023091,0.04686747225537653
28692,36,3,218,209,153,550.666667,2.597985,1.926925,2430827.0,17.030925,17.469056,-0.035963,0.04927890850594458
28693,36,3,218,209,154,557.8,3.03367,2.303767,2775822.0,17.742327,17.399213,-0.054686,0.05261156787904527
28694,36,3,218,209,155,564.933333,3.517621,2.698777,3252230.0,18.610726,17.346121,-0.070328,0.053532790663526085
28695,36,3,225,217,156,572.066667,2.378404,1.651868,1881817.0,14.149543,17.680752,-0.017524,0.05752897465088671
28696,36,3,225,217,157,579.2,2.860673,2.056933,2411005.0,14.428551,17.577513,-0.05484,0.06009017414751599
28697,36,3,225,217,158,586.333333,3.387889,2.477923,2948012.0,14.704223,17.614021,-0.050624,0.06502054864562425
28698,36,3,225,217,159,593.483333,4.01227,2.987299,3623798.0,15.007707,17.543742,-0.037542,0.06771854215238247
28699,36,3,225,217,160,600.616667,4.688873,3.476401,3973759.0,15.228082,17.520631,-0.05038,0.06805366446019763
28700,36,3,232,226,161,607.75,3.070028,2.767229,3037174.0,22.509192,17.057723,-0.04628,0.012659439843899093
28701,36,3,232,226,162,614.883333,3.586948,2.857533,3324546.0,24.173175,17.020866,-0.051021,0.012659439843899093
28702,36,4,51,50,45,-219.55,2.554682,1.642498,1063186.0,17.592095,17.021063,-0.01321,0.03132023272504761
28703,36,4,51,50,46,-212.433333,2.900867,1.855215,1305807.0,18.452548,16.984019,-0.013506,0.03327728115395758
28704,36,4,51,50,47,-205.283333,3.261277,2.098468,1552533.0,19.251669,16.945372,-0.028513,0.03814361556668626
28705,36,4,51,50,48,-198.15,3.677767,2.3879,1855936.0,19.858384,16.856016,0.026838,0.04538219751699441
28706,36,4,51,50,49,-191.016667,4.106977,2.725481,2076460.0,20.824557,16.820845,-0.135068,0.052445001370703424
28707,36,4,51,50,50,-183.883333,4.564112,3.158427,2594998.0,21.860091,16.688279,-0.055993,0.055194451401002965
28708,36,4,53,49,46,-212.433333,3.033554,1.77777,1258015.0,12.844537,17.275615,-0.091262,0.03236018648018647
28709,36,4,53,49,47,-205.283333,3.421988,2.019982,1433294.0,12.987154,17.353453,-0.073836,0.030672727281354967
28710,36,4,53,49,48,-198.15,3.778298,2.229684,1730566.0,13.123022,17.294381,-0.00127,0.02743938861347093
28711,36,4,53,49,49,-191.016667,4.126303,2.408807,1890885.0,13.270688,17.308003,-0.026304,0.02267536378311279
28712,36,4,53,49,50,-183.883333,4.475955,2.577156,2099246.0,13.404505,17.276191,-0.013002,0.016805472089176394
28713,36,4,53,49,51,-176.75,4.766384,2.640372,2250298.0,13.683049,17.118911,-0.084938,0.01415766767438052
28714,36,4,54,49,46,-212.433333,2.761443,1.975146,1303537.0,15.61118,17.050175,-0.03507,0.007141118881118808
28715,36,4,54,49,47,-205.283333,3.087294,1.9763,1562147.0,16.11045,17.057829,-0.110555,0.012095472861037865
28716,36,4,54,49,48,-198.15,3.415959,2.127169,1368868.0,16.572749,17.095711,-0.004419,0.02423756343789243
28717,36,4,54,49,49,-191.016667,3.779612,2.290355,1745965.0,17.094521,17.025111,-0.102469,0.03713609726317527
28718,36,4,54,49,50,-183.883333,4.136591,2.677718,2073770.0,17.527209,16.973889,-0.051654,0.042858469514784656
28719,36,4,55,54,51,-176.75,2.284719,1.386447,1156591.0,17.055443,17.02049,-0.069492,0.024751963773456297
28720,36,4,55,54,52,-169.616667,2.641841,1.582311,1213867.0,17.621207,16.938219,-0.092878,0.022997148995393703
28721,36,4,55,54,53,-162.483333,2.77275,1.720275,1639221.0,18.34405,16.864167,0.069263,0.020575996403987593
28722,36,4,55,54,54,-155.35,2.861044,1.860333,1830972.0,18.828171,16.791315,0.061621,0.01928123662269539
28723,36,4,55,54,55,-148.216667,2.95696,1.994813,1580584.0,19.631774,23.043096,-0.077715,0.017435045456259776
28724,36,4,55,54,56,-141.083333,2.997291,2.117481,1760621.0,20.448193,22.972184,-0.113309,0.017778620791488293
28725,36,4,55,54,57,-133.95,3.015134,2.208806,1911362.0,21.4467,22.921252,-0.097418,0.02253595111269489
28726,36,4,55,54,58,-126.816667,3.259965,2.415673,2108518.0,22.03587,22.863568,-0.103202,0.027989622886157133
28727,36,4,55,54,59,-119.683333,3.562468,2.621511,2252832.0,22.583302,22.885737,-0.007019,0.03302043448953152
28728,36,4,55,54,60,-112.55,3.867944,2.879411,2454281.0,23.368978,22.834136,-0.098537,0.03968398650526717
28729,36,4,55,54,61,-105.416667,4.186957,3.171729,2902307.0,24.149565,22.792087,-0.012501,0.04616843533827365
28730,36,4,55,54,62,-98.283333,4.605839,3.556576,3275441.0,25.355191,22.673482,-0.022199,0.048762457726975045
28731,36,4,61,53,52,-169.616667,2.787042,1.472124,1142111.0,12.538604,17.222572,-0.064534,0.033141258584929
28732,36,4,61,53,53,-162.483333,3.085723,1.623833,1264780.0,12.700823,17.154542,-0.064291,0.04800884623032287
28733,36,4,61,53,54,-155.35,3.562383,2.029638,1260270.0,12.745844,17.179181,-0.096934,0.07180719961715894
28734,36,4,61,53,55,-148.216667,4.240354,2.732981,2734014.0,14.039521,23.473108,-0.107387,0.08073796327435974
28735,36,4,62,53,52,-169.616667,2.610131,1.59673,1306278.0,15.147089,17.013261,-0.156497,0.0032417753979649094
28736,36,4,62,53,53,-162.483333,2.797061,1.647904,1454969.0,15.60342,17.08752,-0.011856,0.001483380027646895
28737,36,4,62,53,54,-155.35,2.732349,1.61493,1498832.0,15.910456,17.051741,0.050207,0.0004395301347651616
28738,36,4,62,53,55,-148.216667,2.798198,1.618894,1326458.0,17.300985,23.285776,-0.049266,0.0037359725676087917
28739,36,4,62,53,56,-141.083333,2.813779,1.641589,1442865.0,17.853564,23.204813,-0.102956,0.012126819262065191
28740,36,4,62,53,57,-133.95,2.856948,1.745864,1496230.0,18.541138,23.163463,-0.101466,0.02231147983186984
28741,36,4,62,53,58,-126.816667,3.109972,1.980347,1730439.0,18.86419,23.058748,-0.040717,0.03096774298502995
28742,36,4,62,53,59,-119.683333,3.3873,2.189028,2151903.0,19.243921,23.095159,0.019755,0.04027641207085506
28743,36,4,62,53,60,-112.55,3.67981,2.544292,2307918.0,19.750064,23.057412,-0.113449,0.04725080031474929
28744,36,4,62,53,61,-105.416667,4.002339,2.907107,2520423.0,20.174768,23.083783,-0.046992,0.049753992636907315
28745,36,4,62,53,62,-98.283333,4.385238,3.273937,3013565.0,21.041464,22.977187,-0.043309,0.0503109132826814
28746,36,4,63,61,56,-141.083333,2.518443,1.337357,1257308.0,13.149098,23.499608,-0.055246,-0.00131528043529345
28747,36,4,63,61,57,-133.95,2.632641,1.282034,1255496.0,13.284442,23.535221,-0.054379,0.002081160533387568
28748,36,4,63,61,58,-126.816667,2.772589,1.364533,1111965.0,13.269135,23.484223,-0.027031,0.007376430253406358
28749,36,4,63,61,59,-119.683333,2.901254,1.408637,1364749.0,13.309343,23.468566,-0.023665,0.012962921988578324
28750,36,4,63,61,60,-112.55,3.072915,1.52395,1393576.0,13.41492,23.521643,-0.119725,0.018104012326309576
28751,36,4,63,61,61,-105.416667,3.296578,1.698796,1418213.0,13.522346,23.488026,-0.1112,0.02043046440861863
28752,36,4,63,61,62,-98.283333,3.506614,1.823705,1704787.0,13.634027,23.452908,-0.096474,0.02404756094218582
28753,36,4,63,61,63,-91.15,3.783768,2.015181,1723226.0,13.703619,23.469927,-0.073101,0.02815096772060403
28754,36,4,63,61,64,-84.016667,4.045292,2.245081,1987115.0,13.836022,23.406164,-0.081833,0.02951030296995049
28755,36,4,64,61,56,-141.083333,2.330939,1.717804,1463028.0,15.400367,23.276972,-0.076816,-0.002424953384343614
28756,36,4,64,61,57,-133.95,2.489549,1.647223,1492097.0,15.85013,23.287534,-0.156427,0.002038901964434657
28757,36,4,64,61,58,-126.816667,2.664737,1.736491,1351432.0,16.125739,23.332482,0.019598,0.008668722538892793
28758,36,4,64,61,59,-119.683333,2.861068,1.80368,1501809.0,16.26787,23.29552,0.037486,0.014863662684909247
28759,36,4,64,61,60,-112.55,3.043113,1.921967,1779746.0,16.435657,23.264028,-0.155149,0.021182849726439835
28760,36,4,64,61,61,-105.416667,3.297641,2.130695,1800906.0,16.647334,23.248223,-0.153665,0.024079967707835066
28761,36,4,64,61,62,-98.283333,3.566231,2.289523,1929390.0,17.090098,23.180669,-0.139082,0.02559564755011901
28762,36,4,64,61,63,-91.15,3.887266,2.491553,2083598.0,17.495267,23.160966,0.003915,0.02650442087623062
28763,36,4,67,62,63,-91.15,2.545335,1.802404,1696736.0,20.645414,23.001619,0.004849,0.046227011505935056
28764,36,4,67,62,64,-84.016667,2.778318,2.127257,1932699.0,21.342635,22.891321,-0.107419,0.0476607875243665
28765,36,4,67,62,65,-76.9,3.052284,2.466809,2371267.0,22.013769,22.765064,-0.096145,0.051264332683560794
28766,36,4,67,62,66,-69.766667,3.368411,2.845745,2715728.0,22.822102,22.742343,-0.058568,0.056477959912681806
28767,36,4,67,62,67,-62.633333,3.722258,3.260705,2954391.0,23.550035,22.698626,-0.03302,0.06443062565879717
28768,36,4,67,62,68,-55.516667,4.144935,3.738589,3352880.0,24.144605,22.695006,-0.035859,0.07222424777994366
28769,36,4,67,62,69,-48.383333,4.621844,4.316518,3705818.0,25.21217,22.655725,-0.072718,0.07509927012456348
28770,36,4,74,63,65,-76.9,2.097662,1.096374,1009696.0,15.04894,23.248587,-0.0891,0.013338131464398663
28771,36,4,74,63,66,-69.766667,2.288864,1.167928,1078981.0,15.390945,23.298758,-0.01939,0.015618839198936772
28772,36,4,74,63,67,-62.633333,2.448617,1.310256,1145847.0,15.679381,23.27777,-0.022429,0.019039246263807662
28773,36,4,74,63,68,-55.516667,2.604362,1.455833,1422762.0,15.6475,23.177,0.041748,0.021571959280918346
28774,36,4,74,63,69,-48.383333,2.799771,1.61345,1470615.0,15.92409,23.23835,-0.157052,0.023609565330456096
28775,36,4,74,63,70,-41.25,2.999337,1.803531,1546205.0,16.281956,23.231373,-0.136761,0.023175206844270466
28776,36,4,74,63,71,-34.116667,3.217582,1.968841,1552851.0,16.691966,23.188861,-0.12842,0.02127691077551929
28777,36,4,74,63,72,-26.983333,3.560734,2.103209,1631540.0,17.117172,23.094319,-0.12583,0.02046348410729333
28778,36,4,77,74,73,-19.866667,2.032502,1.028534,866725.0,16.759746,23.211173,-0.004575,0.02105462420050241
28779,36,4,77,74,74,-12.733333,2.2621,1.217699,1056013.0,17.281783,23.199112,-0.105746,0.01945028460038985
28780,36,4,77,74,75,-5.616667,2.449106,1.289938,1173255.0,18.008589,23.044942,-0.016609,0.01692417673814165
28781,36,4,77,74,76,1.516667,2.666487,1.44844,991068.0,15.963274,23.193242,-0.040867,0.013545736097494925
28782,36,4,77,74,77,8.65,2.884454,1.505539,1051827.0,16.415684,23.301168,-0.05912,0.014629007837169498
28783,36,4,77,74,78,15.783333,3.098341,1.571427,1312647.0,16.604597,23.2894,-0.136448,0.02408542394016019
28784,36,4,77,74,79,22.916667,3.411015,1.815421,1335328.0,17.121555,23.276226,-0.062686,0.03617781978341761
28785,36,4,77,74,80,30.05,3.759204,2.083694,1516485.0,17.710091,23.202822,-0.016742,0.046638381760918196
28786,36,4,77,74,81,37.183333,4.165779,2.507946,2045116.0,18.41616,23.139587,-0.036306,0.0509171152467583
28787,36,4,85,73,85,65.733333,3.890321,2.521987,2116433.0,13.95345,23.443514,-0.047738,0.06376889631059043
28788,36,4,85,73,86,72.85,4.307616,2.967969,2679248.0,14.203904,23.439246,-0.042315,0.06562961403508771
28789,36,4,85,73,87,79.983333,4.751316,3.437471,3617068.0,14.420268,23.426957,-0.061178,0.06886948437220822
28790,36,4,85,73,88,87.116667,5.226128,3.958347,4318150.0,14.737636,23.410994,-0.063124,0.07025298408850605
28791,36,4,86,73,85,65.733333,3.25769,2.961292,2249372.0,17.399847,23.228555,-0.063137,0.04367671926572749
28792,36,4,86,73,86,72.85,3.642498,3.245693,2783187.0,18.021789,23.207091,-0.08559,0.04708438986354776
28793,36,4,86,73,87,79.983333,4.072166,3.609389,3479616.0,18.642302,23.174607,-0.051855,0.05505192758186045
